,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_units,standard_value,type,units,uo_units,upper_value,value
2261,-1,3315411,[],21,153,1,1,4,3,3878,-1,-1,125,7,2010.0,"{'bei': '10.47', 'le': '0.19', 'lle': '-1.06', 'sei': '10.24'}",6630,-1,6548,58,0,1,913688,1,1,1,1,4,2102,1,21,0,-1,2121
2262,-1,3315412,[],21,153,1,1,4,3,5798,-1,-1,125,7,2010.0,"{'bei': '16.43', 'le': '0.31', 'lle': '1.03', 'sei': '20.04'}",6647,-1,6564,280,0,1,913689,1,1,1,1,4,1492,1,21,0,-1,1628
2263,-1,3315413,[],21,153,1,1,4,3,5764,-1,-1,125,7,2010.0,"{'bei': '17.33', 'le': '0.32', 'lle': '1.39', 'sei': '21.15'}",2365,-1,2482,316,0,1,913690,1,1,1,1,4,523,1,21,0,-1,861
2264,-1,3315414,[],21,153,1,1,4,3,5756,-1,-1,125,7,2010.0,"{'bei': '16.24', 'le': '0.30', 'lle': '0.96', 'sei': '19.81'}",6666,-1,6583,273,0,1,913771,1,1,1,1,4,1680,1,21,0,-1,1741
2265,-1,3315415,[],21,153,1,1,4,3,5761,-1,-1,125,7,2010.0,"{'bei': '15.76', 'le': '0.31', 'lle': '0.52', 'sei': '20.03'}",4667,-1,4686,280,0,1,913772,1,1,1,1,4,1499,1,21,0,-1,1631
2266,-1,3315416,[],21,153,1,1,4,3,5012,-1,-1,125,7,2010.0,"{'bei': '17.03', 'le': '0.31', 'lle': '1.03', 'sei': '20.56'}",6626,-1,6543,297,0,1,913773,1,1,1,1,4,1016,1,21,0,-1,1255
2267,-1,3315417,[],21,153,1,1,4,3,5768,-1,-1,125,7,2010.0,"{'bei': '15.20', 'le': '0.28', 'lle': '1.19', 'sei': '8.49'}",2362,-1,2479,273,0,1,913774,1,1,1,1,4,1672,1,21,0,-1,1737
2268,-1,3315418,[],21,153,1,1,4,3,5790,-1,-1,125,7,2010.0,"{'bei': '17.66', 'le': '0.32', 'lle': '1.20', 'sei': '21.32'}",6632,-1,6550,322,0,1,913968,1,1,1,1,4,392,1,21,0,-1,776
2269,-1,3315419,[],21,153,1,1,4,3,6698,-1,-1,125,7,2010.0,"{'bei': '22.66', 'le': '0.41', 'lle': '2.59', 'sei': '24.80'}",6790,-1,6701,358,1,1,913969,1,1,1,1,4,2092,1,21,0,-1,2114
2270,-1,3315420,[],21,153,1,1,4,3,4988,-1,-1,125,7,2010.0,"{'bei': '24.24', 'le': '0.44', 'lle': '3.13', 'sei': '27.70'}",4978,-1,5050,443,1,1,913970,1,1,1,1,4,2409,1,21,0,-1,2407
2271,-1,3315421,[],21,153,1,1,4,3,4859,-1,-1,125,7,2010.0,"{'bei': '23.64', 'le': '0.43', 'lle': '2.95', 'sei': '28.14'}",6780,-1,6690,456,1,1,913971,1,1,1,1,4,1977,1,21,0,-1,2043
2272,-1,3315422,[],21,153,1,1,4,3,4190,-1,-1,125,7,2010.0,"{'bei': '23.23', 'le': '0.43', 'lle': '3.46', 'sei': '21.15'}",6814,-1,6725,446,1,1,913972,1,1,1,1,4,2398,1,21,0,-1,2358
2273,-1,3315423,[],21,153,1,1,4,3,4029,-1,-1,125,7,2010.0,"{'bei': '22.99', 'le': '0.42', 'lle': '3.38', 'sei': '20.92'}",4655,-1,4674,438,0,1,914083,1,1,1,1,4,2611,1,21,0,-1,2557
2274,-1,3315424,[],21,153,1,1,4,3,4274,-1,-1,125,7,2010.0,"{'bei': '23.25', 'le': '0.43', 'lle': '3.47', 'sei': '21.17'}",6806,-1,6717,447,1,1,914084,1,1,1,1,4,2393,1,21,0,-1,2346
2275,-1,3315425,[],21,153,1,1,4,3,436,-1,-1,125,7,2010.0,"{'bei': '22.66', 'le': '0.42', 'lle': '3.92', 'sei': '14.65'}",6795,-1,6706,485,1,1,914085,1,1,1,1,4,880,1,21,0,-1,1153
2276,-1,3315426,[],21,153,1,1,4,3,6039,-1,-1,125,7,2010.0,"{'bei': '18.26', 'le': '0.33', 'lle': '2.11', 'sei': '13.75'}",6800,-1,6711,435,1,1,914086,1,1,1,1,4,2761,1,21,0,-1,2660
2277,-1,3315427,[],21,153,1,1,4,3,6358,-1,-1,125,7,2010.0,"{'bei': '16.51', 'le': '0.32', 'lle': '2.38', 'sei': '10.41'}",6797,-1,6708,417,0,1,914156,1,1,1,1,4,482,1,21,0,-1,830
2278,-1,3315428,[],21,153,1,1,4,3,6697,-1,-1,125,7,2010.0,"{'bei': '22.43', 'le': '0.41', 'lle': '4.59', 'sei': '21.79'}",6808,-1,6719,527,0,1,914157,1,1,1,1,4,82,1,21,0,-1,442
2279,-1,3315429,[],21,153,1,1,4,3,5647,-1,-1,125,7,2010.0,"{'bei': '22.95', 'le': '0.42', 'lle': '3.45', 'sei': '13.92'}",4683,-1,4698,402,1,1,914158,1,1,1,1,4,887,1,21,0,-1,1171
2280,-1,3315430,[],21,153,1,1,4,3,6556,-1,-1,125,7,2010.0,"{'bei': '22.55', 'le': '0.41', 'lle': '3.21', 'sei': '15.32'}",6791,-1,6702,390,1,1,914159,1,1,1,1,4,1180,1,21,0,-1,1353
2281,-1,3315431,[],21,153,1,1,4,3,28,-1,-1,125,7,2010.0,"{'bei': '18.28', 'le': '0.40', 'lle': '1.86', 'sei': '24.94'}",2771,-1,2820,362,1,1,914160,1,1,1,1,4,1980,1,21,0,-1,2061
2282,-1,3315432,[],21,153,1,1,4,3,5426,-1,-1,125,7,2010.0,"{'bei': '20.25', 'le': '0.37', 'lle': '2.46', 'sei': '13.18'}",6796,-1,6707,332,0,1,914226,1,1,1,1,4,162,1,21,0,-1,637
2283,-1,3315433,[],21,153,1,1,4,3,5462,-1,-1,125,7,2010.0,"{'bei': '22.16', 'le': '0.41', 'lle': '4.29', 'sei': '11.13'}",6794,-1,6705,438,1,1,914227,1,1,1,1,4,2611,1,21,0,-1,2557
2284,-1,3315434,[],21,153,1,1,4,3,6688,-1,-1,125,7,2010.0,"{'bei': '18.08', 'le': '0.33', 'lle': '0.99', 'sei': '20.66'}",6802,-1,6713,237,1,1,914228,1,1,1,1,4,2775,1,21,0,-1,2691
2285,-1,3315435,[],21,153,1,1,4,3,204,-1,-1,125,7,2010.0,"{'bei': '20.97', 'le': '0.38', 'lle': '1.93', 'sei': '22.81'}",526,-1,733,300,1,1,914229,1,1,1,1,4,940,1,21,0,-1,1217
2286,-1,3315436,[],21,153,1,1,4,3,6702,-1,-1,125,7,2010.0,"{'bei': '20.21', 'le': '0.37', 'lle': '2.34', 'sei': '15.73'}",6793,-1,6704,282,1,1,914230,1,1,1,1,4,1448,1,21,0,-1,1603
2287,-1,3315437,[],21,153,1,1,4,3,6692,-1,-1,125,7,2010.0,"{'bei': '18.16', 'le': '0.33', 'lle': '1.55', 'sei': '14.75'}",2730,-1,2779,241,1,1,914287,1,1,1,1,4,2634,1,21,0,-1,2584
2288,-1,3315438,[],21,153,1,1,4,3,6703,-1,-1,125,7,2010.0,"{'bei': '20.75', 'le': '0.40', 'lle': '2.38', 'sei': '24.87'}",186,-1,149,332,0,1,914288,1,1,1,1,4,2891,1,21,0,-1,2751
2289,-1,3315439,[],21,153,1,1,4,3,6694,-1,-1,125,7,2010.0,"{'bei': '20.15', 'le': '0.36', 'lle': '1.58', 'sei': '41.27'}",6787,-1,6698,298,1,1,914289,1,1,1,1,4,995,1,21,0,-1,1248
2290,-1,3315440,[],21,153,1,1,4,3,6695,-1,-1,125,7,2010.0,"{'bei': '19.52', 'le': '0.35', 'lle': '2.00', 'sei': '22.29'}",2766,-1,2814,279,1,1,914290,1,1,1,1,4,1519,1,21,0,-1,1645
2291,-1,3315441,[],21,153,1,1,4,3,6701,-1,-1,125,7,2010.0,"{'bei': '21.60', 'le': '0.39', 'lle': '3.03', 'sei': '15.75'}",233,-1,184,324,0,1,914291,1,1,1,1,4,333,1,21,0,-1,755
2292,-1,3315442,[],21,153,1,1,4,3,4091,-1,-1,125,7,2010.0,"{'bei': '20.58', 'le': '0.38', 'lle': '3.03', 'sei': '20.88'}",122,-1,88,442,0,1,914354,1,1,1,1,4,2593,1,21,0,-1,2511
2293,-1,3315443,[],21,153,1,1,4,3,1150,-1,-1,125,7,2010.0,"{'bei': '20.15', 'le': '0.38', 'lle': '2.68', 'sei': '16.70'}",123,-1,89,326,0,1,914355,1,1,1,1,4,279,1,21,0,-1,709
2294,-1,3315444,[],21,153,1,1,4,3,1191,-1,-1,125,7,2010.0,"{'bei': '24.21', 'le': '0.46', 'lle': '4.13', 'sei': '19.24'}",124,-1,90,432,0,1,914356,1,1,1,1,4,141,1,21,0,-1,602
2295,-1,3315445,[],21,153,1,1,4,3,1153,-1,-1,125,7,2010.0,"{'bei': '20.18', 'le': '0.38', 'lle': '2.59', 'sei': '17.41'}",130,-1,95,356,0,1,914357,1,1,1,1,4,2155,1,21,0,-1,2145
2296,-1,3315446,[],21,153,1,1,4,3,1193,-1,-1,125,7,2010.0,"{'bei': '21.33', 'le': '0.40', 'lle': '3.09', 'sei': '17.67'}",4473,-1,4553,367,0,1,914358,1,1,1,1,4,1853,1,21,0,-1,1907
2297,-1,3315447,[],21,153,1,1,4,3,1269,-1,-1,125,7,2010.0,"{'bei': '22.26', 'le': '0.42', 'lle': '3.57', 'sei': '16.95'}",219,-1,174,337,0,1,914439,1,1,1,1,4,2772,1,21,0,-1,2687
2298,-1,3315448,[],21,153,1,1,4,3,1748,-1,-1,125,7,2010.0,"{'bei': '15.50', 'le': '0.29', 'lle': '1.42', 'sei': '11.80'}",220,-1,175,122,0,1,914440,1,1,1,1,4,373,1,21,0,-1,766
2299,-1,3315449,[],21,153,1,1,4,3,1332,-1,-1,125,7,2010.0,"{'bei': '22.53', 'le': '0.42', 'lle': '3.72', 'sei': '16.39'}",221,-1,176,313,0,1,914441,1,1,1,1,4,582,1,21,0,-1,901
2300,-1,3315450,[],21,153,1,1,4,3,1751,-1,-1,125,7,2010.0,"{'bei': '27.05', 'le': '0.51', 'lle': '5.11', 'sei': '17.85'}",185,-1,148,374,0,1,914442,1,1,1,1,4,1636,1,21,0,-1,1712
2301,-1,3315451,[],21,153,1,1,4,3,1756,-1,-1,125,7,2010.0,"{'bei': '20.08', 'le': '0.37', 'lle': '2.54', 'sei': '16.25'}",200,-1,160,307,0,1,914443,1,1,1,1,4,712,1,21,0,-1,982
2302,-1,3315452,[],21,153,1,1,4,3,1749,-1,-1,125,7,2010.0,"{'bei': '16.12', 'le': '0.30', 'lle': '1.44', 'sei': '14.14'}",222,-1,177,220,0,1,914512,1,1,1,1,4,442,1,21,0,-1,810
2303,-1,3315453,[],21,153,1,1,4,3,1753,-1,-1,125,7,2010.0,"{'bei': '20.43', 'le': '0.38', 'lle': '3.28', 'sei': '17.23'}",234,-1,185,348,0,1,914513,1,1,1,1,4,2365,1,21,0,-1,2326
2304,-1,3315454,[],21,153,1,1,4,3,1155,-1,-1,125,7,2010.0,"{'bei': '18.87', 'le': '0.36', 'lle': '1.99', 'sei': '16.91'}",235,-1,186,335,0,1,914514,1,1,1,1,4,2812,1,21,0,-1,2713
2305,-1,3315455,[],21,153,1,1,4,3,1195,-1,-1,125,7,2010.0,"{'bei': '20.10', 'le': '0.38', 'lle': '2.56', 'sei': '17.34'}",201,-1,161,353,0,1,914515,1,1,1,1,4,2246,1,21,0,-1,2269
2306,-1,3315456,[],21,153,1,1,4,3,1157,-1,-1,125,7,2010.0,"{'bei': '14.97', 'le': '0.28', 'lle': '0.47', 'sei': '15.15'}",202,-1,162,262,0,1,914516,1,1,1,1,4,1998,1,21,0,-1,2072
2307,-1,3315457,[],21,153,1,1,4,3,1147,-1,-1,125,7,2010.0,"{'bei': '18.63', 'le': '0.35', 'lle': '1.94', 'sei': '15.44'}",261,-1,208,274,0,1,914587,1,1,1,1,4,1645,1,21,0,-1,1719
2308,-1,3315458,[],21,153,1,1,4,3,1187,-1,-1,125,7,2010.0,"{'bei': '20.22', 'le': '0.38', 'lle': '2.59', 'sei': '16.07'}",236,-1,187,300,0,1,914588,1,1,1,1,4,927,1,21,0,-1,1201
2309,-1,3315459,[],21,153,1,1,4,3,1264,-1,-1,125,7,2010.0,"{'bei': '19.73', 'le': '0.37', 'lle': '2.66', 'sei': '14.36'}",237,-1,188,229,0,1,914589,1,1,1,1,4,221,1,21,0,-1,663
2310,-1,3315460,[],21,153,1,1,4,3,1329,-1,-1,125,7,2010.0,"{'bei': '19.62', 'le': '0.37', 'lle': '2.74', 'sei': '13.61'}",238,-1,189,198,0,1,914590,1,1,1,1,4,986,1,21,0,-1,1229
2311,-1,3315461,[],21,153,1,1,4,3,1727,-1,-1,125,7,2010.0,"{'bei': '25.34', 'le': '0.47', 'lle': '4.46', 'sei': '15.87'}",244,-1,195,292,0,1,914591,1,1,1,1,4,1158,1,21,0,-1,1347
2312,-1,3315462,[],21,153,1,1,4,3,1142,-1,-1,125,7,2010.0,"{'bei': '17.30', 'le': '0.33', 'lle': '1.33', 'sei': '14.92'}",245,-1,196,252,0,1,914592,1,1,1,1,4,2264,1,21,0,-1,2280
2313,-1,3315463,[],21,153,1,1,4,3,1184,-1,-1,125,7,2010.0,"{'bei': '18.18', 'le': '0.34', 'lle': '1.78', 'sei': '15.07'}",205,-1,165,258,0,1,913315,1,1,1,1,4,2088,1,21,0,-1,2112
2314,-1,3315464,[],21,153,1,1,4,3,5971,-1,-1,125,7,2010.0,"{'bei': '19.39', 'le': '0.36', 'lle': '2.53', 'sei': '19.33'}",6268,-1,6252,257,0,1,913316,1,1,1,1,4,2118,1,21,0,-1,2131
2315,-1,3315465,[],21,153,1,1,4,3,2350,-1,-1,125,7,2010.0,"{'bei': '20.12', 'le': '0.37', 'lle': '2.71', 'sei': '28.75'}",6324,-1,6273,309,0,1,913317,1,1,1,1,4,680,1,21,0,-1,969
2316,-1,3315466,[],21,153,1,1,4,3,6139,-1,-1,125,7,2010.0,"{'bei': '18.71', 'le': '0.34', 'lle': '1.82', 'sei': '31.66'}",6273,-1,6255,378,0,1,913318,1,1,1,1,4,1549,1,21,0,-1,1654
2317,-1,3315467,[],21,153,1,1,4,3,3758,-1,-1,125,7,2010.0,"{'bei': '14.53', 'le': '0.27', 'lle': '0.59', 'sei': '19.00'}",789,-1,995,255,0,1,913319,1,1,1,1,4,2171,1,21,0,-1,2153
2318,-1,3315468,[],21,153,1,1,4,3,6125,-1,-1,125,7,2010.0,"{'bei': '18.59', 'le': '0.34', 'lle': '1.97', 'sei': '32.89'}",765,-1,971,407,0,1,913388,1,1,1,1,4,732,1,21,0,-1,992
2319,-1,3315469,[],21,153,1,1,4,3,6128,-1,-1,125,7,2010.0,"{'bei': '18.64', 'le': '0.34', 'lle': '2.73', 'sei': '12.40'}",525,-1,732,459,0,1,913389,1,1,1,1,4,1965,1,21,0,-1,1997
2320,-1,3315470,[],21,153,1,1,4,3,6154,-1,-1,125,7,2010.0,"{'bei': '18.01', 'le': '0.33', 'lle': '2.16', 'sei': '19.74'}",3059,-1,3094,351,0,1,913390,1,1,1,1,4,2283,1,21,0,-1,2288
2321,-1,3315471,[],21,153,1,1,4,3,5744,-1,-1,125,7,2010.0,"{'bei': '12.42', 'le': '0.23', 'lle': '-0.87', 'sei': '21.35'}",766,-1,972,135,0,1,913391,1,1,1,1,4,2829,1,21,0,-1,2720
2322,-1,3315472,[],21,153,1,1,4,3,398,-1,-1,125,7,2010.0,"{'bei': '21.65', 'le': '0.40', 'lle': '2.94', 'sei': '30.93'}",3061,-1,3096,360,0,1,913457,1,1,1,1,4,2028,1,21,0,-1,2083
2323,-1,3315473,[],21,153,1,1,4,3,985,-1,-1,125,7,2010.0,"{'bei': '17.35', 'le': '0.32', 'lle': '1.35', 'sei': '25.82'}",788,-1,994,240,0,1,913458,1,1,1,1,4,2663,1,21,0,-1,2594
